Respondent ID,Excel Row,LOHAS Segment,Percentile Rank,Propensity Score,Propensity Category,Composite Score,Actual Purchase (1-5),Willingness to Pay 25% (1-5),Patagonia Engagement (1-5),Brand Commitment (1-5),Environmental Evangelism (1-5),Transparency Desire (1-5),Environmental Activism (1-5),Recycling Behavior (1-5),Sustainability Importance (1-5),Organic Importance (1-5),Price Insensitivity (1-5),Classification Reasoning
10201688243,925,LOHAS Learner,48.7%,2.000,"Low (Price Conscious)",2.876,1,4,N/A,1,N/A,5,3,4,4,5,1,"Top 49% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10201584495,943,LOHAS Learner,48.6%,2.000,"Low (Price Conscious)",2.876,1,4,N/A,1,N/A,5,3,4,4,5,1,"Top 49% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10199499817,971,LOHAS Learner,48.5%,2.000,"Low (Price Conscious)",2.876,1,4,N/A,1,N/A,5,3,4,4,5,1,"Top 49% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10199263119,988,LOHAS Learner,48.4%,2.000,"Low (Price Conscious)",2.876,1,4,N/A,1,N/A,5,3,4,4,4,2,"Top 48% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10199260455,993,LOHAS Learner,48.3%,2.000,"Low (Price Conscious)",2.876,1,4,N/A,1,N/A,5,3,4,4,5,1,"Top 48% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10214675825,29,LOHAS Learner,48.2%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,4,4,4,2,"Top 48% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10214047398,45,LOHAS Learner,48.1%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,4,4,5,1,"Top 48% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10213828561,52,LOHAS Learner,48.0%,2.000,"Low (Price Conscious)",2.864,1,5,N/A,1,N/A,1,N/A,5,5,5,1,"Top 48% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10213735686,53,LOHAS Learner,47.9%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,4,4,4,2,"Top 48% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10213706102,58,LOHAS Learner,47.8%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,4,4,4,2,"Top 48% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10212251342,81,LOHAS Learner,47.7%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,4,4,5,1,"Top 48% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10211106379,130,LOHAS Learner,47.6%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,4,4,5,1,"Top 48% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10210602289,157,LOHAS Learner,47.5%,2.000,"Low (Price Conscious)",2.864,1,5,N/A,1,N/A,1,N/A,5,5,5,1,"Top 48% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10209830834,181,LOHAS Learner,47.4%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,4,4,4,2,"Top 47% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10209773398,184,LOHAS Learner,47.3%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,4,4,4,2,"Top 47% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10209404797,237,LOHAS Learner,47.2%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,4,4,4,2,"Top 47% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10208577311,328,LOHAS Learner,47.1%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,4,4,5,1,"Top 47% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10208574397,329,LOHAS Learner,47.0%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,4,4,5,1,"Top 47% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10208563163,331,LOHAS Learner,46.9%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,4,4,5,1,"Top 47% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10208329501,339,LOHAS Learner,46.8%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,5,4,4,1,"Top 47% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10207513333,372,LOHAS Learner,46.7%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,4,4,4,2,"Top 47% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206946170,439,LOHAS Learner,46.6%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,4,4,5,1,"Top 47% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206497798,469,LOHAS Learner,46.5%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,4,4,5,1,"Top 47% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205515323,570,LOHAS Learner,46.4%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,4,4,4,2,"Top 46% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205514357,571,LOHAS Learner,46.3%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,4,4,5,1,"Top 46% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205395790,593,LOHAS Learner,46.2%,2.000,"Low (Price Conscious)",2.864,1,5,N/A,1,N/A,1,N/A,5,5,5,1,"Top 46% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205342132,597,LOHAS Learner,46.1%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,4,4,5,1,"Top 46% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204457037,677,LOHAS Learner,46.0%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,4,4,4,2,"Top 46% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204375831,686,LOHAS Learner,45.9%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,5,4,4,1,"Top 46% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10203836038,758,LOHAS Learner,45.8%,2.000,"Low (Price Conscious)",2.864,1,5,N/A,1,N/A,1,N/A,5,5,5,1,"Top 46% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10203718636,774,LOHAS Learner,45.7%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,4,4,5,1,"Top 46% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10202520645,824,LOHAS Learner,45.6%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,4,4,4,2,"Top 46% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10202021514,852,LOHAS Learner,45.5%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,4,4,5,1,"Top 46% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10201948443,872,LOHAS Learner,45.4%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,4,4,4,2,"Top 45% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10201909290,880,LOHAS Learner,45.3%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,4,4,5,1,"Top 45% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10201872724,884,LOHAS Learner,45.2%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,4,4,5,1,"Top 45% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10201689629,922,LOHAS Learner,45.1%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,4,4,5,1,"Top 45% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10199633788,950,LOHAS Learner,45.0%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,4,4,5,1,"Top 45% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10199547186,965,LOHAS Learner,44.9%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,4,4,4,2,"Top 45% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10199503863,966,LOHAS Learner,44.8%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,4,4,4,2,"Top 45% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10199263216,987,LOHAS Learner,44.7%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,4,4,5,1,"Top 45% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10199259059,997,LOHAS Learner,44.6%,2.000,"Low (Price Conscious)",2.864,1,4,N/A,1,N/A,5,N/A,4,4,5,1,"Top 45% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10209398944,240,LOHAS Learner,44.5%,2.000,"Low (Price Conscious)",2.824,1,5,N/A,1,3,1,3,4,5,5,1,"Top 45% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205143437,629,LOHAS Learner,44.4%,2.000,"Low (Price Conscious)",2.824,1,4,N/A,1,3,5,3,4,4,4,1,"Top 44% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10203314668,799,LOHAS Learner,44.3%,2.000,"Low (Price Conscious)",2.824,1,4,N/A,1,3,5,3,4,4,4,1,"Top 44% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10211318966,114,LOHAS Learner,44.2%,2.000,"Low (Price Conscious)",2.809,1,4,N/A,1,3,5,N/A,4,4,4,1,"Top 44% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206290779,491,LOHAS Learner,44.1%,2.000,"Low (Price Conscious)",2.809,1,4,N/A,1,3,5,N/A,4,4,4,1,"Top 44% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205708785,535,LOHAS Learner,44.0%,2.000,"Low (Price Conscious)",2.809,1,4,N/A,1,3,5,N/A,4,4,4,1,"Top 44% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10210358389,161,LOHAS Learner,43.9%,2.000,"Low (Price Conscious)",2.805,1,4,N/A,1,N/A,5,3,4,4,4,1,"Top 44% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10210338471,162,LOHAS Learner,43.8%,2.000,"Low (Price Conscious)",2.805,1,4,N/A,1,N/A,5,3,4,4,4,1,"Top 44% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10209758576,186,LOHAS Learner,43.7%,2.000,"Low (Price Conscious)",2.805,1,4,N/A,1,N/A,5,3,4,4,4,1,"Top 44% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10209570682,211,LOHAS Learner,43.6%,2.000,"Low (Price Conscious)",2.805,1,4,N/A,1,N/A,5,3,4,4,4,1,"Top 44% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10209550521,212,LOHAS Learner,43.5%,2.000,"Low (Price Conscious)",2.805,1,4,N/A,1,N/A,5,3,4,4,4,1,"Top 44% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10208227719,347,LOHAS Learner,43.4%,2.000,"Low (Price Conscious)",2.805,1,4,N/A,1,N/A,5,3,4,4,4,1,"Top 43% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206796936,455,LOHAS Learner,43.3%,2.000,"Low (Price Conscious)",2.805,1,4,N/A,1,N/A,5,3,4,4,4,1,"Top 43% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206586855,460,LOHAS Learner,43.2%,2.000,"Low (Price Conscious)",2.805,1,4,N/A,1,N/A,5,3,4,4,4,1,"Top 43% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206242989,495,LOHAS Learner,43.1%,2.000,"Low (Price Conscious)",2.805,1,4,N/A,1,N/A,5,3,4,4,4,1,"Top 43% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206120510,503,LOHAS Learner,43.0%,2.000,"Low (Price Conscious)",2.805,1,4,N/A,1,N/A,5,3,4,4,4,1,"Top 43% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205574556,561,LOHAS Learner,42.9%,2.000,"Low (Price Conscious)",2.805,1,4,N/A,1,N/A,5,3,4,4,4,1,"Top 43% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205516988,569,LOHAS Learner,42.8%,2.000,"Low (Price Conscious)",2.805,1,4,N/A,1,N/A,5,3,4,4,4,1,"Top 43% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204450898,679,LOHAS Learner,42.7%,2.000,"Low (Price Conscious)",2.805,1,4,N/A,1,N/A,5,3,4,4,4,1,"Top 43% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10203916696,748,LOHAS Learner,42.6%,2.000,"Low (Price Conscious)",2.805,1,4,N/A,1,N/A,5,3,4,4,4,1,"Top 43% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10203634022,784,LOHAS Learner,42.5%,2.000,"Low (Price Conscious)",2.805,1,4,N/A,1,N/A,5,3,4,4,4,1,"Top 43% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10203563306,789,LOHAS Learner,42.4%,2.000,"Low (Price Conscious)",2.805,1,4,N/A,1,N/A,5,3,4,4,4,1,"Top 42% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10202253747,837,LOHAS Learner,42.3%,2.000,"Low (Price Conscious)",2.805,1,5,N/A,1,N/A,1,3,4,5,5,1,"Top 42% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10201955905,867,LOHAS Learner,42.2%,2.000,"Low (Price Conscious)",2.805,1,4,N/A,1,N/A,5,3,4,4,4,1,"Top 42% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10201582287,945,LOHAS Learner,42.1%,2.000,"Low (Price Conscious)",2.805,1,4,N/A,1,N/A,5,3,4,4,4,1,"Top 42% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10214523322,33,LOHAS Learner,42.0%,2.000,"Low (Price Conscious)",2.786,1,4,N/A,1,N/A,5,N/A,4,4,4,1,"Top 42% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10213687663,60,LOHAS Learner,41.9%,2.000,"Low (Price Conscious)",2.786,1,4,N/A,1,N/A,5,N/A,4,4,4,1,"Top 42% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10208274786,342,LOHAS Learner,41.8%,2.000,"Low (Price Conscious)",2.786,1,4,N/A,1,N/A,5,N/A,4,4,4,1,"Top 42% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10207266084,387,LOHAS Learner,41.7%,2.000,"Low (Price Conscious)",2.786,1,4,N/A,1,N/A,5,N/A,4,4,4,1,"Top 42% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10207186641,395,LOHAS Learner,41.7%,2.000,"Low (Price Conscious)",2.786,1,4,N/A,1,N/A,5,N/A,4,4,4,1,"Top 42% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10207145201,400,LOHAS Learner,41.6%,2.000,"Low (Price Conscious)",2.786,1,4,N/A,1,N/A,5,N/A,4,4,4,1,"Top 42% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206799680,454,LOHAS Learner,41.5%,2.000,"Low (Price Conscious)",2.786,1,4,N/A,1,N/A,5,N/A,4,4,4,1,"Top 41% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206445096,473,LOHAS Learner,41.4%,2.000,"Low (Price Conscious)",2.786,1,4,N/A,1,N/A,5,N/A,4,4,4,1,"Top 41% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205546055,567,LOHAS Learner,41.3%,2.000,"Low (Price Conscious)",2.786,1,4,N/A,1,N/A,5,N/A,4,4,4,1,"Top 41% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204461672,676,LOHAS Learner,41.2%,2.000,"Low (Price Conscious)",2.786,1,4,N/A,1,N/A,5,N/A,4,4,4,1,"Top 41% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10203826802,762,LOHAS Learner,41.1%,2.000,"Low (Price Conscious)",2.786,1,4,N/A,1,N/A,5,N/A,4,4,4,1,"Top 41% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10202371639,833,LOHAS Learner,41.0%,2.000,"Low (Price Conscious)",2.786,1,4,N/A,1,N/A,5,N/A,4,4,4,1,"Top 41% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10202235604,838,LOHAS Learner,40.9%,2.000,"Low (Price Conscious)",2.786,1,4,N/A,1,N/A,5,N/A,4,4,4,1,"Top 41% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10201971749,862,LOHAS Learner,40.8%,2.000,"Low (Price Conscious)",2.786,1,4,N/A,1,N/A,5,N/A,4,4,4,1,"Top 41% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10201870894,889,LOHAS Learner,40.7%,2.000,"Low (Price Conscious)",2.786,1,4,N/A,1,N/A,5,N/A,4,4,4,1,"Top 41% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10201690852,917,LOHAS Learner,40.6%,2.000,"Low (Price Conscious)",2.786,1,4,N/A,1,N/A,5,N/A,4,4,4,1,"Top 41% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10201688499,924,LOHAS Learner,40.5%,2.000,"Low (Price Conscious)",2.786,1,4,N/A,1,N/A,5,N/A,4,4,4,1,"Top 40% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10201684602,931,LOHAS Learner,40.4%,2.000,"Low (Price Conscious)",2.786,1,4,N/A,1,N/A,5,N/A,4,4,4,1,"Top 40% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10201588574,937,LOHAS Learner,40.3%,2.000,"Low (Price Conscious)",2.786,1,4,N/A,1,N/A,5,N/A,4,4,4,1,"Top 40% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10199552757,963,LOHAS Learner,40.2%,2.000,"Low (Price Conscious)",2.786,1,4,N/A,1,N/A,5,N/A,4,4,4,1,"Top 40% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10201690908,916,LOHAS Learner,40.1%,2.000,"Low (Price Conscious)",2.774,1,5,N/A,1,3,1,N/A,5,4,5,1,"Top 40% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204681757,662,LOHAS Learner,40.0%,2.000,"Low (Price Conscious)",2.748,1,4,N/A,1,N/A,1,N/A,5,5,5,2,"Top 40% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204572363,666,LOHAS Learner,39.9%,2.000,"Low (Price Conscious)",2.748,1,5,N/A,1,N/A,1,N/A,5,4,5,1,"Top 40% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10201999710,857,LOHAS Learner,39.8%,2.000,"Low (Price Conscious)",2.748,1,5,N/A,1,N/A,1,N/A,4,4,5,2,"Top 40% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10199258679,998,LOHAS Learner,39.7%,2.000,"Low (Price Conscious)",2.748,1,5,N/A,1,N/A,1,N/A,4,4,5,2,"Top 40% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10203652023,780,LOHAS Learner,39.6%,2.000,"Low (Price Conscious)",2.728,1,4,N/A,1,3,1,3,4,5,5,2,"Top 40% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10208880018,297,LOHAS Learner,39.5%,2.000,"Low (Price Conscious)",2.704,1,4,N/A,1,3,1,N/A,4,5,5,2,"Top 39% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10203358901,798,LOHAS Learner,39.4%,2.000,"Low (Price Conscious)",2.704,1,5,N/A,1,3,1,N/A,4,4,4,2,"Top 39% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10199262190,989,LOHAS Learner,39.3%,2.000,"Low (Price Conscious)",2.704,1,5,N/A,1,3,1,N/A,5,4,4,1,"Top 39% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10214074228,44,LOHAS Learner,39.2%,2.000,"Low (Price Conscious)",2.699,1,4,N/A,1,N/A,1,3,4,5,5,2,"Top 39% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10209477642,220,LOHAS Learner,39.1%,2.000,"Low (Price Conscious)",2.699,1,4,N/A,1,N/A,1,3,5,5,5,1,"Top 39% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10209368143,245,LOHAS Learner,39.0%,2.000,"Low (Price Conscious)",2.699,1,5,N/A,1,N/A,1,3,4,4,4,2,"Top 39% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10208326685,340,LOHAS Learner,38.9%,2.000,"Low (Price Conscious)",2.699,1,5,N/A,1,N/A,1,3,4,4,4,2,"Top 39% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205501380,575,LOHAS Learner,38.8%,2.000,"Low (Price Conscious)",2.699,1,4,N/A,1,N/A,1,3,4,5,5,2,"Top 39% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205131803,631,LOHAS Learner,38.7%,2.000,"Low (Price Conscious)",2.699,1,4,N/A,1,N/A,1,3,5,5,5,1,"Top 39% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10202015901,853,LOHAS Learner,38.6%,2.000,"Low (Price Conscious)",2.699,1,4,N/A,1,N/A,1,3,4,5,5,2,"Top 39% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10216953316,11,LOHAS Learner,38.5%,2.000,"Low (Price Conscious)",2.670,1,5,N/A,1,N/A,1,N/A,4,4,4,2,"Top 38% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10212629558,66,LOHAS Learner,38.4%,2.000,"Low (Price Conscious)",2.670,1,4,N/A,1,N/A,1,N/A,5,5,5,1,"Top 38% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10207504726,374,LOHAS Learner,38.3%,2.000,"Low (Price Conscious)",2.670,1,4,N/A,1,N/A,1,N/A,5,5,5,1,"Top 38% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205583165,558,LOHAS Learner,38.2%,2.000,"Low (Price Conscious)",2.670,1,5,N/A,1,N/A,1,N/A,5,4,4,1,"Top 38% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205567399,562,LOHAS Learner,38.1%,2.000,"Low (Price Conscious)",2.670,1,4,N/A,1,N/A,1,N/A,4,5,5,2,"Top 38% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205336367,601,LOHAS Learner,38.0%,2.000,"Low (Price Conscious)",2.670,1,5,N/A,1,N/A,1,N/A,5,4,4,1,"Top 38% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10203747473,770,LOHAS Learner,37.9%,2.000,"Low (Price Conscious)",2.670,1,5,N/A,1,N/A,1,N/A,4,4,4,2,"Top 38% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10203033699,805,LOHAS Learner,37.8%,2.000,"Low (Price Conscious)",2.670,1,5,N/A,1,N/A,1,N/A,4,4,4,2,"Top 38% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10201865840,901,LOHAS Learner,37.7%,2.000,"Low (Price Conscious)",2.670,1,4,N/A,1,N/A,1,N/A,5,5,5,1,"Top 38% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10212099180,88,LOHAS Learner,37.6%,2.000,"Low (Price Conscious)",2.664,1,4,N/A,1,3,1,3,4,5,4,2,"Top 38% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206832580,451,LOHAS Learner,37.5%,2.000,"Low (Price Conscious)",2.664,1,4,N/A,1,3,1,3,4,5,5,1,"Top 37% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205707314,537,LOHAS Learner,37.4%,2.000,"Low (Price Conscious)",2.664,1,4,N/A,1,3,1,3,4,5,4,2,"Top 37% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10199583681,958,LOHAS Learner,37.3%,2.000,"Low (Price Conscious)",2.664,1,4,N/A,1,3,1,3,4,5,5,1,"Top 37% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204024996,736,LOHAS Learner,37.2%,2.000,"Low (Price Conscious)",2.664,1,4,N/A,1,N/A,1,3,5,4,5,2,"Top 37% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10216583321,21,LOHAS Learner,37.1%,2.000,"Low (Price Conscious)",2.632,1,4,N/A,1,3,1,3,4,4,5,2,"Top 37% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10207540820,367,LOHAS Learner,37.0%,2.000,"Low (Price Conscious)",2.632,1,4,N/A,1,3,1,3,4,4,5,2,"Top 37% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10207071249,410,LOHAS Learner,36.9%,2.000,"Low (Price Conscious)",2.632,1,4,N/A,1,3,1,3,4,4,5,2,"Top 37% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206948754,434,LOHAS Learner,36.8%,2.000,"Low (Price Conscious)",2.632,1,4,N/A,1,3,1,3,4,4,5,2,"Top 37% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10202912612,808,LOHAS Learner,36.7%,2.000,"Low (Price Conscious)",2.632,1,4,N/A,1,3,1,3,4,4,5,2,"Top 37% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10199499224,972,LOHAS Learner,36.6%,2.000,"Low (Price Conscious)",2.632,1,4,N/A,1,3,1,3,4,4,5,2,"Top 37% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10216986039,7,LOHAS Learner,36.5%,2.000,"Low (Price Conscious)",2.631,1,4,N/A,1,N/A,1,N/A,5,4,5,2,"Top 36% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205334045,603,LOHAS Learner,36.4%,2.000,"Low (Price Conscious)",2.631,1,4,N/A,1,N/A,1,N/A,5,4,5,2,"Top 36% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10216943814,13,LOHAS Learner,36.3%,2.000,"Low (Price Conscious)",2.628,1,4,N/A,1,N/A,1,3,4,5,5,1,"Top 36% of respondents; Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
